,mfg,sell,demand,fcost,rma
84378,141,311.61,5642,98.7,1
84379,401,886.21,6754,280.7,1
84380,288,636.48,6284,201.6,3
84381,188,415.48,4589,131.6,1
84382,385,850.85,6497,269.5,2
84383,325,718.25,3500,227.5,2
84384,362,800.02,4350,253.4,1
84385,55,121.55,6343,38.5,2
84386,306,676.26,5104,214.2,2
84387,270,596.7,5562,189.0,3
84388,226,499.46,4228,158.2,3
84389,439,970.1899999999999,5881,307.3,2
84390,498,1100.58,5276,348.6,3
84391,106,234.26,3416,74.2,1
84392,463,1023.23,3069,324.1,2
84393,387,855.27,5592,270.9,1
84394,146,322.65999999999997,3399,102.2,2
84395,394,870.7399999999999,5526,275.8,1
84396,195,430.95,2154,136.5,1
84397,433,956.9300000000001,4097,303.1,1
84398,311,687.3100000000001,5862,217.7,2
84399,151,333.71,6618,105.7,1
84400,451,996.71,2171,315.7,3
84401,184,406.64,6323,128.8,1
84402,124,274.04,3980,86.8,1
84403,306,676.26,3981,214.2,2
84404,299,660.79,6585,209.3,1
84405,135,298.35,5741,94.5,2
84406,354,782.3399999999999,3265,247.8,1
84407,223,492.83000000000004,1706,156.1,2
84408,414,914.9399999999999,2652,289.8,3
84409,324,716.04,6031,226.8,1
84410,487,1076.27,5620,340.9,2
84411,363,802.23,2490,254.10000000000002,3
84412,291,643.11,6821,203.7,1
84413,289,638.69,4244,202.3,1
84414,386,853.0600000000001,2341,270.2,3
84415,64,141.44,5886,44.8,1
84416,252,556.92,2317,176.4,2
84417,125,276.25,4972,87.5,2
84418,453,1001.13,5510,317.1,2
84419,313,691.73,2286,219.1,2
84420,298,658.58,2174,208.6,1
84421,453,1001.13,2543,317.1,2
84422,87,192.27,3880,60.900000000000006,2
84423,166,366.86,3156,116.2,1
84424,133,293.93,3745,93.1,2
84425,370,817.7,4570,259.0,1
84426,374,826.54,5384,261.8,1
84427,64,141.44,6638,44.8,1
84428,364,804.4399999999999,2352,254.8,1
84429,473,1045.33,4684,331.1,1
84430,477,1054.17,5002,333.9,3
84431,73,161.32999999999998,5706,51.1,2
84432,285,629.85,5260,199.5,1
84433,293,647.53,4482,205.1,2
84434,418,923.78,1938,292.6,1
84435,396,875.1600000000001,4242,277.2,3
84436,211,466.31,3178,147.7,2
84437,75,165.75,4738,52.5,2
84438,348,769.08,4096,243.60000000000002,2
84439,383,846.4300000000001,5935,268.1,3
84440,466,1029.8600000000001,2601,326.2,2
84441,138,304.98,4819,96.6,3
84442,321,709.4100000000001,4167,224.7,3
84443,241,532.61,5553,168.7,1
84444,380,839.8,2646,266.0,1
84445,286,632.06,5185,200.2,1
84446,385,850.85,6825,269.5,2
84447,285,629.85,5921,199.5,2
84448,231,510.51,3509,161.7,2
84449,392,866.3199999999999,5047,274.4,2
84450,245,541.45,3070,171.5,3
84451,80,176.8,2699,56.0,2
84452,327,722.67,5034,228.9,2
84453,391,864.11,3211,273.7,2
84454,401,886.21,1830,280.7,3
84455,426,941.46,3593,298.2,3
84456,312,689.52,5212,218.4,2
84457,270,596.7,3387,189.0,2
84458,263,581.23,4057,184.1,3
84459,179,395.59000000000003,5755,125.30000000000001,3
84460,234,517.14,4048,163.8,2
84461,405,895.05,6825,283.5,3
84462,472,1043.12,5720,330.4,3
84463,445,983.45,4880,311.5,3
84464,210,464.1,4974,147.0,2
84465,297,656.37,3852,207.9,2
84466,249,550.29,4320,174.3,1
84467,410,906.1,4373,287.0,1
84468,348,769.08,4167,243.60000000000002,1
84469,485,1071.85,3355,339.5,2
84470,327,722.67,1507,228.9,3
84471,422,932.62,4289,295.4,3
84472,287,634.27,3995,200.9,2
84473,358,791.1800000000001,4928,250.60000000000002,2
84474,333,735.9300000000001,4266,233.10000000000002,1
84475,117,258.57,2488,81.9,1
84476,199,439.79,3024,139.3,3
84477,456,1007.76,2271,319.2,2
84478,205,453.05,4599,143.5,3
84479,196,433.15999999999997,2993,137.2,2
84480,353,780.13,3032,247.10000000000002,2
84481,485,1071.85,6253,339.5,2
84482,487,1076.27,5547,340.9,1
84483,453,1001.13,3798,317.1,1
84484,238,525.98,5113,166.6,3
84485,417,921.5699999999999,1999,291.9,2
84486,52,114.92,2128,36.4,2
84487,375,828.75,5572,262.5,1
84488,373,824.33,6771,261.1,1
84489,449,992.29,4888,314.3,3
84490,175,386.75,4743,122.5,3
84491,327,722.67,3269,228.9,3
84492,366,808.86,4121,256.2,3
84493,422,932.62,2604,295.4,1
84494,315,696.15,2476,220.5,2
84495,115,254.15,5602,80.5,1
84496,463,1023.23,6206,324.1,2
84497,236,521.56,4711,165.2,3
84498,103,227.63,6368,72.1,1
84499,307,678.47,5020,214.9,3
84500,309,682.8899999999999,3316,216.3,2
84501,121,267.40999999999997,5455,84.7,2
84502,276,609.96,5124,193.2,2
84503,286,632.06,3534,200.2,1
84504,280,618.8,1946,196.0,2
84505,151,333.71,3508,105.7,1
84506,229,506.09000000000003,5388,160.3,3
84507,345,762.45,6143,241.5,3
84508,298,658.58,5074,208.6,2
84509,463,1023.23,3573,324.1,1
84510,280,618.8,6622,196.0,3
84511,224,495.04,4828,156.8,1
84512,279,616.59,3142,195.3,2
84513,471,1040.91,4601,329.7,3
84514,234,517.14,4209,163.8,1
84515,323,713.83,5181,226.10000000000002,2
84516,386,853.0600000000001,4296,270.2,3
84517,92,203.32,2449,64.4,3
84518,400,884.0,2964,280.0,1
84519,164,362.44,6367,114.80000000000001,1
84520,478,1056.38,6580,334.6,1
84521,191,422.11,6950,133.7,3
84522,119,262.99,3817,83.3,1
84523,224,495.04,6144,156.8,1
84524,425,939.25,6327,297.5,1
84525,210,464.1,6286,147.0,3
84526,466,1029.8600000000001,3571,326.2,3
84527,98,216.57999999999998,1645,68.6,2
84528,186,411.06,5742,130.2,3
84529,198,437.58000000000004,6427,138.6,3
84530,284,627.64,4819,198.8,3
84531,382,844.22,4296,267.4,1
84532,133,293.93,1970,93.1,3
84533,219,483.99,5830,153.3,3
84534,234,517.14,1858,163.8,3
84535,90,198.9,3965,63.0,1
84536,117,258.57,2475,81.9,1
84537,134,296.14,5960,93.8,1
84538,223,492.83000000000004,1990,156.1,2
84539,473,1045.33,3614,331.1,3
84540,483,1067.43,3138,338.1,1
84541,96,212.15999999999997,1897,67.2,3
84542,312,689.52,4489,218.4,3
84543,392,866.3199999999999,6394,274.4,2
84544,177,391.16999999999996,6580,123.9,3
84545,165,364.65,2391,115.5,2
84546,456,1007.76,5917,319.2,1
84547,254,561.34,5007,177.8,1
84548,78,172.38,3698,54.6,2
84549,442,976.8199999999999,2781,309.4,3
84550,270,596.7,4096,189.0,2
84551,266,587.86,1655,186.2,1
84552,160,353.6,6458,112.0,2
84553,52,114.92,5536,36.4,1
84554,320,707.2,2611,224.0,1
84555,112,247.52,3441,78.4,2
84556,435,961.35,6987,304.5,1
84557,490,1082.9,2918,343.0,1
84558,383,846.4300000000001,6419,268.1,1
84559,376,830.96,5182,263.2,2
84560,470,1038.7,4579,329.0,3
84561,345,762.45,5278,241.5,1
84562,420,928.2,4853,294.0,1
84563,62,137.02,4513,43.4,1
84564,189,417.69,4879,132.3,3
84565,62,137.02,1887,43.4,2
84566,437,965.77,6687,305.9,2
84567,399,881.79,6415,279.3,1
84568,395,872.95,5147,276.5,1
84569,347,766.87,6956,242.9,1
84570,370,817.7,3119,259.0,3
84571,415,917.15,3572,290.5,1
84572,312,689.52,4153,218.4,1
84573,422,932.62,3068,295.4,2
84574,446,985.6600000000001,5906,312.2,1
84575,58,128.18,6448,40.6,2
84576,363,802.23,3090,254.10000000000002,1
84577,285,629.85,1661,199.5,1
84578,264,583.44,5769,184.8,2
84579,497,1098.37,4029,347.9,1
84580,89,196.69,2166,62.3,1
84581,415,917.15,4796,290.5,1
84582,426,941.46,5424,298.2,1
84583,436,963.5600000000001,5147,305.2,1
84584,305,674.05,6434,213.5,2
84585,146,322.65999999999997,2544,102.2,1
84586,239,528.19,5506,167.3,3
84587,350,773.5,6329,245.0,1
84588,304,671.8399999999999,6809,212.8,1
84589,290,640.9,2496,203.0,2
84590,424,937.04,5346,296.8,3
84591,75,165.75,6637,52.5,2
84592,440,972.4,2562,308.0,1
84593,156,344.76,1973,109.2,2
84594,67,148.07,4046,46.9,3
84595,118,260.78,2217,82.6,3
84596,468,1034.28,4663,327.6,2
84597,452,998.92,6510,316.4,2
84598,165,364.65,5614,115.5,3
84599,171,377.90999999999997,4725,119.7,3
84600,249,550.29,4931,174.3,3
84601,214,472.94,4894,149.8,1
84602,305,674.05,4210,213.5,1
84603,248,548.08,4660,173.6,2
84604,436,963.5600000000001,6104,305.2,3
84605,358,791.1800000000001,2902,250.60000000000002,1
84606,128,282.88,2782,89.6,2
84607,256,565.76,2099,179.2,2
84608,327,722.67,2015,228.9,1
84609,62,137.02,4972,43.4,1
84610,268,592.28,5291,187.6,2
84611,85,187.85,2904,59.5,2
84612,58,128.18,6499,40.6,1
84613,399,881.79,6288,279.3,1
84614,255,563.55,2742,178.5,3
84615,407,899.47,4896,284.9,1
84616,91,201.10999999999999,4795,63.7,1
84617,130,287.3,1521,91.0,3
84618,298,658.58,1520,208.6,3
84619,420,928.2,6243,294.0,3
84620,217,479.56999999999994,5295,151.9,2
84621,400,884.0,5059,280.0,1
84622,115,254.15,1529,80.5,3
84623,304,671.8399999999999,1677,212.8,3
84624,408,901.6800000000001,5417,285.6,3
84625,475,1049.75,6243,332.5,2
84626,437,965.77,6937,305.9,2
84627,118,260.78,5638,82.6,3
84628,96,212.15999999999997,4581,67.2,3
84629,137,302.77,3871,95.9,1
84630,127,280.67,6515,88.9,1
84631,218,481.78000000000003,5648,152.6,2
84632,106,234.26,1886,74.2,3
84633,158,349.18,4278,110.6,3
84634,80,176.8,2092,56.0,1
84635,60,132.6,6166,42.0,1
84636,394,870.7399999999999,6794,275.8,3
84637,235,519.35,6215,164.5,3
84638,223,492.83000000000004,3002,156.1,1
84639,429,948.0899999999999,1841,300.3,1
84640,195,430.95,6444,136.5,3
84641,256,565.76,3657,179.2,2
84642,264,583.44,5488,184.8,3
84643,371,819.9100000000001,3014,259.7,2
84644,452,998.92,3433,316.4,3
84645,77,170.17000000000002,2450,53.9,1
84646,483,1067.43,3782,338.1,2
84647,223,492.83000000000004,6200,156.1,3
84648,324,716.04,3079,226.8,2
84649,204,450.84000000000003,5697,142.8,1
84650,199,439.79,5699,139.3,2
84651,232,512.72,3266,162.4,1
84652,74,163.54,2095,51.8,2
84653,67,148.07,6849,46.9,2
84654,326,720.46,4234,228.2,2
84655,476,1051.96,1736,333.2,3
84656,335,740.35,3155,234.5,1
84657,97,214.37,2585,67.9,3
84658,395,872.95,4277,276.5,1
84659,389,859.6899999999999,6680,272.3,2
84660,264,583.44,6902,184.8,3
84661,434,959.1399999999999,4817,303.8,3
84662,469,1036.49,3208,328.3,3
84663,300,663.0,6878,210.0,2
84664,354,782.3399999999999,1704,247.8,1
84665,412,910.52,5182,288.4,3
84666,236,521.56,5020,165.2,1
84667,189,417.69,3951,132.3,1
84668,96,212.15999999999997,6795,67.2,2
84669,212,468.52,2317,148.4,3
84670,139,307.19,2384,97.3,1
84671,343,758.03,4923,240.10000000000002,2
84672,131,289.51,2243,91.7,3
84673,383,846.4300000000001,1973,268.1,1
84674,145,320.45,3967,101.5,2
84675,174,384.54,2734,121.80000000000001,2
84676,414,914.9399999999999,6834,289.8,3
84677,499,1102.79,4823,349.3,3
84678,236,521.56,4669,165.2,1
84679,477,1054.17,4313,333.9,3
84680,68,150.28,6917,47.6,1
84681,232,512.72,6171,162.4,2
84682,358,791.1800000000001,6553,250.60000000000002,1
84683,123,271.83,2274,86.1,1
84684,120,265.2,2653,84.0,3
84685,368,813.28,4499,257.6,2
84686,144,318.24,2323,100.8,3
84687,435,961.35,5085,304.5,1
84688,359,793.3899999999999,1874,251.3,1
84689,424,937.04,3852,296.8,1
84690,342,755.8199999999999,5407,239.4,2
84691,81,179.01,1668,56.7,2
84692,492,1087.32,2428,344.4,2
84693,398,879.58,3549,278.6,1
84694,352,777.92,6045,246.4,3
84695,188,415.48,1574,131.6,1
84696,335,740.35,6301,234.5,3
84697,68,150.28,2075,47.6,1
84698,291,643.11,2055,203.7,3
84699,377,833.17,2463,263.9,3
84700,478,1056.38,2505,334.6,3
84701,414,914.9399999999999,5127,289.8,1
84702,484,1069.6399999999999,1812,338.8,2
84703,343,758.03,2060,240.10000000000002,1
84704,287,634.27,5683,200.9,3
84705,363,802.23,1797,254.10000000000002,1
84706,156,344.76,5854,109.2,1
84707,481,1063.01,3446,336.7,3
84708,117,258.57,4393,81.9,3
84709,232,512.72,5317,162.4,2
84710,439,970.1899999999999,2374,307.3,2
84711,248,548.08,6581,173.6,2
84712,317,700.5699999999999,4261,221.9,3
84713,59,130.39,6343,41.3,1
84714,389,859.6899999999999,1805,272.3,1
84715,285,629.85,3670,199.5,2
84716,417,921.5699999999999,1872,291.9,1
84717,454,1003.3399999999999,2236,317.8,3
84718,82,181.22,4313,57.400000000000006,1
84719,78,172.38,4866,54.6,3
84720,162,358.02,5234,113.4,2
84721,335,740.35,4012,234.5,3
84722,369,815.4899999999999,5914,258.3,1
84723,301,665.21,5803,210.7,2
84724,345,762.45,4706,241.5,2
84725,318,702.78,6521,222.6,1
84726,80,176.8,2312,56.0,3
84727,228,503.88,4418,159.6,3
84728,286,632.06,3933,200.2,1
84729,63,139.23,2422,44.1,2
84730,148,327.08,5891,103.6,2
84731,499,1102.79,1507,349.3,3
84732,414,914.9399999999999,4495,289.8,2
84733,271,598.91,5776,189.7,1
84734,383,846.4300000000001,5765,268.1,2
84735,408,901.6800000000001,2650,285.6,2
84736,268,592.28,5118,187.6,3
84737,345,762.45,3215,241.5,2
84738,207,457.46999999999997,2862,144.9,1
84739,499,1102.79,6502,349.3,3
84740,326,720.46,3424,228.2,2
84741,215,475.15,3394,150.5,1
84742,74,163.54,4492,51.8,1
84743,228,503.88,4489,159.6,3
84744,493,1089.53,6793,345.1,3
84745,337,744.77,6267,235.9,3
84746,396,875.1600000000001,5306,277.2,2
84747,212,468.52,6104,148.4,3
84748,158,349.18,3999,110.6,3
84749,359,793.3899999999999,5649,251.3,1
84750,216,477.36,5643,151.2,1
84751,422,932.62,6422,295.4,2
84752,397,877.37,5230,277.9,2
84753,400,884.0,5966,280.0,3
84754,484,1069.6399999999999,4194,338.8,1
84755,250,552.5,2291,175.0,2
84756,328,724.88,6354,229.60000000000002,3
84757,180,397.8,2550,126.0,3
84758,142,313.82,1509,99.4,3
84759,359,793.3899999999999,5873,251.3,1
84760,212,468.52,2816,148.4,1
84761,360,795.6,1628,252.0,2
84762,251,554.71,1583,175.7,3
84763,153,338.13,6991,107.1,1
84764,469,1036.49,5226,328.3,1
84765,239,528.19,1904,167.3,2
84766,404,892.8399999999999,4559,282.8,3
84767,215,475.15,2286,150.5,2
84768,410,906.1,4823,287.0,2
84769,54,119.34,6029,37.8,3
84770,252,556.92,1577,176.4,1
84771,194,428.74,3669,135.8,1
84772,499,1102.79,2986,349.3,1
84773,97,214.37,5605,67.9,1
84774,216,477.36,6655,151.2,3
84775,201,444.21,4105,140.7,2
84776,440,972.4,3358,308.0,2
84777,249,550.29,3526,174.3,2
84778,219,483.99,3193,153.3,2
84779,61,134.81,5049,42.7,2
84780,479,1058.59,4534,335.3,3
84781,199,439.79,6279,139.3,1
84782,459,1014.3899999999999,5240,321.3,1
84783,282,623.22,2366,197.4,3
84784,62,137.02,6632,43.4,1
84785,225,497.25,5571,157.5,1
84786,231,510.51,1902,161.7,2
84787,401,886.21,4652,280.7,2
84788,324,716.04,5144,226.8,2
84789,180,397.8,3980,126.0,1
84790,262,579.02,5721,183.4,1
84791,484,1069.6399999999999,6226,338.8,2
84792,467,1032.07,1692,326.9,3
84793,247,545.87,1910,172.9,2
84794,98,216.57999999999998,4130,68.6,3
84795,397,877.37,5384,277.9,2
84796,491,1085.1100000000001,6682,343.7,1
84797,81,179.01,3229,56.7,1
84798,251,554.71,2607,175.7,1
84799,141,311.61,6508,98.7,1
84800,171,377.90999999999997,3106,119.7,3
84801,264,583.44,6641,184.8,3
84802,86,190.05999999999997,5932,60.2,3
84803,458,1012.1800000000001,3365,320.6,3
84804,460,1016.6,2927,322.0,2
84805,467,1032.07,6123,326.9,1
84806,138,304.98,3578,96.6,1
84807,369,815.4899999999999,5599,258.3,2
84808,180,397.8,1796,126.0,3
84809,431,952.51,4888,301.7,3
84810,477,1054.17,3242,333.9,2
84811,452,998.92,6391,316.4,3
84812,204,450.84000000000003,4437,142.8,1
84813,314,693.9399999999999,6188,219.8,3
84814,413,912.73,6862,289.1,2
84815,441,974.61,6789,308.7,2
84816,339,749.1899999999999,5228,237.3,1
84817,94,207.74,3648,65.8,3
84818,263,581.23,5130,184.1,3
84819,132,291.72,3856,92.4,1
84820,182,402.21999999999997,6117,127.4,3
84821,496,1096.16,3350,347.2,2
84822,461,1018.8100000000001,2842,322.7,3
84823,89,196.69,3334,62.3,1
84824,291,643.11,5236,203.7,2
84825,341,753.61,5471,238.7,2
84826,175,386.75,1728,122.5,3
84827,56,123.76,2025,39.2,1
84828,380,839.8,5597,266.0,2
84829,351,775.71,2812,245.7,1
84830,86,190.05999999999997,4147,60.2,2
84831,262,579.02,3135,183.4,1
84832,95,209.95,4727,66.5,1
84833,71,156.91,2577,49.7,3
84834,401,886.21,3894,280.7,1
84835,456,1007.76,2392,319.2,3
84836,94,207.74,6979,65.8,3
84837,55,121.55,2676,38.5,3
84838,398,879.58,3782,278.6,1
84839,120,265.2,6579,84.0,2
84840,103,227.63,2414,72.1,2
84841,469,1036.49,4116,328.3,1
84842,266,587.86,6256,186.2,1
84843,329,727.0899999999999,4487,230.3,3
84844,56,123.76,3486,39.2,1
84845,205,453.05,5304,143.5,1
84846,428,945.88,4299,299.6,2
84847,264,583.44,3716,184.8,1
84848,73,161.32999999999998,5286,51.1,2
84849,446,985.6600000000001,5790,312.2,2
84850,90,198.9,2063,63.0,1
84851,224,495.04,6881,156.8,1
84852,450,994.5,6917,315.0,1
84853,342,755.8199999999999,2851,239.4,3
84854,204,450.84000000000003,5898,142.8,2
84855,141,311.61,5262,98.7,3
84856,123,271.83,3271,86.1,2
84857,404,892.8399999999999,5198,282.8,1
84858,282,623.22,5863,197.4,3
84859,324,716.04,1788,226.8,3
84860,376,830.96,5885,263.2,2
84861,411,908.3100000000001,1832,287.7,1
84862,319,704.9899999999999,3616,223.3,1
84863,157,346.96999999999997,6367,109.9,2
84864,405,895.05,5686,283.5,1
84865,429,948.0899999999999,6564,300.3,2
84866,148,327.08,5536,103.6,3
84867,225,497.25,5364,157.5,3
84868,251,554.71,3755,175.7,2
84869,117,258.57,6166,81.9,1
84870,64,141.44,3668,44.8,1
84871,104,229.84,4015,72.8,1
84872,499,1102.79,4546,349.3,2
84873,257,567.97,3600,179.9,2
84874,377,833.17,5092,263.9,1
84875,89,196.69,5232,62.3,3
84876,345,762.45,4514,241.5,1
84877,130,287.3,3386,91.0,2
84878,307,678.47,5134,214.9,3
84879,92,203.32,6747,64.4,3
84880,211,466.31,3540,147.7,1
84881,271,598.91,2288,189.7,2
84882,202,446.41999999999996,2042,141.4,3
84883,207,457.46999999999997,6554,144.9,1
84884,220,486.2,3786,154.0,3
84885,377,833.17,4769,263.9,3
84886,330,729.3,2715,231.0,3
84887,424,937.04,4412,296.8,1
84888,457,1009.97,1823,319.9,3
84889,282,623.22,5353,197.4,2
84890,198,437.58000000000004,3970,138.6,3
84891,232,512.72,2078,162.4,2
84892,105,232.05,1840,73.5,2
84893,288,636.48,4243,201.6,1
84894,254,561.34,1505,177.8,1
84895,125,276.25,4709,87.5,2
84896,187,413.27,3927,130.9,3
84897,289,638.69,2214,202.3,3
84898,324,716.04,3761,226.8,2
84899,422,932.62,3444,295.4,3
84900,451,996.71,2495,315.7,3
84901,275,607.75,4482,192.5,2
84902,303,669.63,4867,212.1,1
84903,92,203.32,5500,64.4,3
84904,445,983.45,5573,311.5,3
84905,406,897.26,4072,284.2,1
84906,52,114.92,2519,36.4,3
84907,217,479.56999999999994,4303,151.9,1
84908,212,468.52,6442,148.4,2
84909,496,1096.16,5230,347.2,2
84910,335,740.35,1668,234.5,2
84911,168,371.28000000000003,3225,117.6,3
84912,325,718.25,6500,227.5,1
84913,444,981.2399999999999,6405,310.8,3
84914,424,937.04,5668,296.8,3
84915,357,788.97,1746,249.9,1
84916,181,400.01,3980,126.7,1
84917,64,141.44,6779,44.8,3
84918,83,183.43,4540,58.1,2
84919,182,402.21999999999997,6012,127.4,3
84920,258,570.1800000000001,1507,180.6,3
84921,403,890.63,4789,282.1,2
84922,109,240.89000000000001,2572,76.3,2
84923,56,123.76,3618,39.2,2
84924,242,534.8199999999999,2682,169.4,3
84925,267,590.0699999999999,3849,186.9,2
84926,423,934.83,5064,296.1,3
84927,276,609.96,6549,193.2,1
84928,267,590.0699999999999,4020,186.9,2
84929,172,380.11999999999995,1669,120.4,3
84930,154,340.34000000000003,4857,107.8,2
84931,153,338.13,3331,107.1,1
84932,289,638.69,5067,202.3,2
84933,131,289.51,5120,91.7,3
84934,444,981.2399999999999,5695,310.8,2
84935,83,183.43,5857,58.1,1
84936,371,819.9100000000001,6204,259.7,1
84937,438,967.98,6688,306.6,3
84938,464,1025.44,4414,324.8,3
84939,202,446.41999999999996,6840,141.4,2
84940,52,114.92,3649,36.4,3
84941,183,404.43,6238,128.1,1
84942,316,698.36,4363,221.2,3
84943,197,435.36999999999995,3933,137.9,1
84944,179,395.59000000000003,5334,125.30000000000001,2
84945,471,1040.91,4907,329.7,3
84946,294,649.74,2002,205.8,2
84947,211,466.31,4187,147.7,1
84948,190,419.9,5245,133.0,2
84949,311,687.3100000000001,5146,217.7,3
84950,265,585.65,5475,185.5,1
84951,324,716.04,4883,226.8,2
84952,265,585.65,5851,185.5,2
84953,80,176.8,6388,56.0,2
84954,239,528.19,1610,167.3,3
84955,229,506.09000000000003,2642,160.3,1
84956,204,450.84000000000003,3826,142.8,2
84957,489,1080.69,6502,342.3,3
84958,445,983.45,5930,311.5,1
84959,106,234.26,2531,74.2,1
84960,261,576.81,6287,182.7,2
84961,101,223.20999999999998,2889,70.7,1
84962,414,914.9399999999999,6348,289.8,1
84963,287,634.27,4835,200.9,1
84964,381,842.01,3707,266.7,3
84965,300,663.0,1948,210.0,1
84966,392,866.3199999999999,3008,274.4,3
84967,148,327.08,3756,103.6,2
84968,305,674.05,4751,213.5,3
84969,106,234.26,6373,74.2,3
84970,208,459.68,3386,145.6,2
84971,283,625.4300000000001,3276,198.1,1
84972,198,437.58000000000004,3582,138.6,3
84973,169,373.49,2137,118.30000000000001,3
84974,408,901.6800000000001,1686,285.6,3
84975,300,663.0,5331,210.0,2
84976,454,1003.3399999999999,1749,317.8,2
84977,396,875.1600000000001,5273,277.2,3
84978,362,800.02,2696,253.4,2
84979,419,925.9899999999999,5875,293.3,3
